name,chr,cds_start_pos,strand,start,end,sgd_name
YBR283C,2,768938,-,768938,770411,SSH1
YBR284W,2,771234,+,771234,773628,YBR284W
YBR285W,2,773917,+,773917,774352,YBR285W
YBR286W,2,774695,+,774695,776309,APE3
YBR287W,2,776566,+,776566,777850,YBR287W
YBR288C,2,778007,-,778007,779459,APM3
YBR289W,2,779662,+,779662,782380,SNF5
YBR290W,2,782586,+,782586,783552,BSD2
YBR291C,2,783668,-,783668,784568,CTP1
YBR292C,2,784697,-,784697,785069,YBR292C
YBR293W,2,787000,+,787000,788425,YBR293W
YBR294W,2,789229,+,789229,791809,SUL1
YBR295W,2,792842,+,792842,796493,PCA1
YBR296C,2,796791,-,796791,798516,PHO89
YBR296C-A,2,800116,-,800116,800236,YBR296C-A
YBR297W,2,800516,+,800516,801923,MAL33
YBR298C,2,802624,-,802624,804469,MAL31
YBR298C-A,2,805028,-,805028,805250,YBR298C-A
YBR299W,2,805344,+,805344,807099,MAL32
YBR300C,2,808593,-,808593,809091,YBR300C
YBR301W,2,809050,+,809050,809413,DAN3
YBR302C,2,810333,-,810333,811473,COS2
YCL076W,3,1391,+,1391,2135,YCL076W
YCL075W,3,2125,+,2125,2566,YCL075W
YCL074W,3,2823,+,2823,3750,YCL074W
YCL073C,3,6478,-,6478,8326,YCL073C
YCL069W,3,9705,+,9705,11082,YCL069W
YCL068C,3,11502,-,11502,12285,YCL068C
YCL067C,3,12385,-,12385,13018,HMLALPHA2
YCL066W,3,13281,+,13281,13809,HMLALPHA1
YCL065W,3,13750,+,13750,14119,YCL065W
YCL064C,3,15797,-,15797,16880,CHA1
YCL063W,3,17289,+,17289,18561,VAC17
YCL061C,3,18815,-,18815,22106,MRC1
YCL059C,3,22428,-,22428,23379,KRR1
YCL058C,3,23522,-,23522,23981,FYV5
YCL058W-A,3,23583,+,23583,23925,YCL058W-A
YCL057C-A,3,24031,-,24031,24325,YCL057C-A
YCL057W,3,24767,+,24767,26906,PRD1
YCL056C,3,26924,-,26924,27359,YCL056C
YCL055W,3,27928,+,27928,28936,KAR4
YCL054W,3,31448,+,31448,33974,SPB1
YCL052C,3,34142,-,34142,35393,PBN1
YCL051W,3,35864,+,35864,37616,LRE1
YCL050C,3,37835,-,37835,38801,APA1
YCL049C,3,39785,-,39785,40724,YCL049C
YCL048W-A,3,41487,+,41487,41727,YCL048W-A
YCL048W,3,42164,+,42164,43556,YCL048W
YCL047C,3,43660,-,43660,44437,YCL047C
YCL045C,3,44622,-,44622,46905,YCL045C
YCL046W,3,46639,+,46639,46963,YCL046W
YCL044C,3,47110,-,47110,48364,YCL044C
YCL043C,3,48652,-,48652,50221,PDI1
YCL041C,3,50132,-,50132,50627,YCL041C
YCL042W,3,50583,+,50583,50943,YCL042W
YCL040W,3,50837,+,50837,52340,GLK1
YCL039W,3,52644,+,52644,54882,GID7
YCL038C,3,54940,-,54940,56527,ATG22
YCL037C,3,57373,-,57373,58678,YCL037C
YCL036W,3,59025,+,59025,60726,GFD2
YCL035C,3,60840,-,60840,61173,GRX1
YCL034W,3,61657,+,61657,62722,LSB5
YCL033C,3,62775,-,62775,63282,YCL033C
YCL032W,3,63440,+,63440,64481,STE50
YCL031C,3,64674,-,64674,65568,RRP7
YCL030C,3,65933,-,65933,68333,HIS4
YCL029C,3,68598,-,68598,69921,BIK1
YCL028W,3,70149,+,70149,71367,RNQ1
YCL027W,3,71802,+,71802,73341,FUS1
YCL026C-B,3,73404,-,73404,73986,YCL026C-B
YCL026C-A,3,74703,-,74703,75285,FRM2
YCL025C,3,76017,-,76017,77919,AGP1
YCL023C,3,78948,-,78948,79296,YCL023C
YCL024W,3,79161,+,79161,82275,KCC4
YCL022C,3,81569,-,81569,82085,YCL022C
YCL021W-A,3,83619,+,83619,83997,YCL021W-A
YCL019W,3,85101,+,85101,90415,YCL019W
YCL020W,3,85101,+,85101,86418,YCL020W
YCL018W,3,91323,+,91323,92418,LEU2
YCL017C,3,92776,-,92776,94270,NFS1
YCL016C,3,94620,-,94620,95763,DCC1
YCL014W,3,96280,+,96280,101191,BUD3
YCL012C,3,101316,-,101316,101788,YCL012C
YCL011C,3,102074,-,102074,103358,GBP2
YCL010C,3,103570,-,103570,104350,SGF29
YCL009C,3,104618,-,104618,105548,ILV6
YCL008C,3,105695,-,105695,106853,STP22
YCL007C,3,106973,-,106973,107366,YCL007C
YCL005W-A,3,107022,+,107022,107417,YCL005W-A
YCL005W,3,108020,+,108020,108791,YCL005W
YCL004W,3,109104,+,109104,110670,PGS1
YCL002C,3,110842,-,110842,111674,YCL002C
YCL001W,3,111913,+,111913,112480,RER1
YCL001W-A,3,113077,+,113077,113539,YCL001W-A
YCL001W-B,3,113767,+,113767,114022,YCL001W-B
YCR001W,3,115682,+,115682,115997,YCR001W
YCR002C,3,117377,-,117377,118346,CDC10
YCR003W,3,118617,+,118617,119169,MRPL32
YCR004C,3,119572,-,119572,120316,YCP4
YCR005C,3,120943,-,120943,122326,CIT2
YCR006C,3,122527,-,122527,123001,YCR006C
YCR007C,3,126008,-,126008,126728,YCR007C
YCR008W,3,128467,+,128467,130279,SAT4
YCR009C,3,130742,-,130742,131540,RVS161
YCR010C,3,132270,-,132270,133122,ADY2
YCR011C,3,133721,-,133721,136871,ADP1
YCR012W,3,137743,+,137743,138994,PGK1
YCR013C,3,138399,-,138399,139047,YCR013C
YCR014C,3,139182,-,139182,140931,POL4
YCR015C,3,141214,-,141214,142168,YCR015C
YCR016W,3,143631,+,143631,144504,YCR016W
YCR017C,3,144770,-,144770,147632,CWH43
YCR018C,3,148235,-,148235,148901,SRD1
YCR018C-A,3,151605,-,151605,151860,YCR018C-A
YCR019W,3,152834,+,152834,153926,MAK32
YCR020C,3,154009,-,154009,154657,PET18
YCR020C-A,3,154827,-,154827,155094,MAK31
YCR020W-B,3,155317,+,155317,155554,HTL1
YCR021C,3,156104,-,156104,157103,HSP30
YCR022C,3,157416,-,157416,157761,YCR022C
YCR023C,3,158533,-,158533,160369,YCR023C
YCR024C,3,160739,-,160739,162218,YCR024C
YCR024C-B,3,162594,-,162594,162861,YCR024C-B
YCR024C-A,3,162940,-,162940,163063,PMP1
YCR025C,3,163441,-,163441,163852,YCR025C
YCR026C,3,164106,-,164106,166335,YCR026C
YCR027C,3,167365,-,167365,167995,RHB1
YCR028C,3,170881,-,170881,172420,FEN2
YCR028C-A,3,172945,-,172945,173436,YCR028C-A
YCR030C,3,173821,-,173821,176434,SYP1
YCR031C,3,177495,-,177495,178216,YCR031C
YCR032W,3,179515,+,179515,186019,BPH1
YCR033W,3,186484,+,186484,190165,SNT1
YCR034W,3,190587,+,190587,191631,FEN1
YCR035C,3,191829,-,191829,193014,RRP43
YCR036W,3,193292,+,193292,194294,RBK1
YCR037C,3,194409,-,194409,197181,PHO87
YCR038C,3,197616,-,197616,199545,BUD5
YCR038W-A,3,199288,+,199288,199414,YCR038W-A
YCR039C,3,199541,-,199541,200174,MATALPHA2
YCR040W,3,200437,+,200437,200965,MATALPHA1
YCR041W,3,200906,+,200906,201239,YCR041W
YCR042C,3,201169,-,201169,205393,TAF2
YCR043C,3,206256,-,206256,206640,YCR043C
YCR044C,3,206872,-,206872,207946,PER1
YCR045C,3,208130,-,208130,209606,YCR045C
YCR045W-A,3,208746,+,208746,209097,YCR045W-A
YCR046C,3,209909,-,209909,210419,IMG1
YCR047C,3,210713,-,210713,211541,BUD23
YCR047W-A,3,211296,+,211296,211503,YCR047W-A
YCR049C,3,211866,-,211866,212313,YCR049C
YCR048W,3,211924,+,211924,213757,ARE1
YCR050C,3,213459,-,213459,213768,YCR050C
YCR051W,3,214066,+,214066,214735,YCR051W
YCR052W,3,214989,+,214989,216441,RSC6
YCR053W,3,216692,+,216692,218237,THR4
YCR054C,3,218371,-,218371,220063,CTR86
YCR057C,3,220452,-,220452,223224,PWP2
YCR059C,3,223449,-,223449,224226,YIH1
YCR060W,3,224394,+,224394,224730,YCR060W
YCR061W,3,225558,+,225558,227454,YCR061W
YCR064C,3,228090,-,228090,228501,YCR064C
YCR063W,3,228313,+,228313,228787,BUD31
YCR065W,3,229305,+,229305,231000,HCM1
YCR066W,3,231495,+,231495,232959,RAD18
YCR067C,3,233120,-,233120,236318,SED4
YCR068W,3,237209,+,237209,238772,ATG15
YCR069W,3,239050,+,239050,240007,CPR4
YCR071C,3,240098,-,240098,240539,IMG2
YCR072C,3,240800,-,240800,242348,YCR072C
YCR073C,3,242584,-,242584,246580,SSK22
YCR073W-A,3,246959,+,246959,247907,SOL2
YCR075C,3,248029,-,248029,248812,ERS1
YCR075W-A,3,248971,+,248971,249199,YCR075W-A
YCR076C,3,249289,-,249289,250042,YCR076C
YCR077C,3,250234,-,250234,252625,PAT1
YCR079W,3,252841,+,252841,254170,YCR079W
YCR081W,3,254367,+,254367,258651,SRB8
YCR081C-A,3,258411,-,258411,258648,YCR081C-A
YCR082W,3,258879,+,258879,259266,YCR082W
YCR083W,3,259574,+,259574,259958,TRX3
YCR084C,3,260307,-,260307,262449,TUP1
YCR085W,3,262912,+,262912,263266,YCR085W
YCR086W,3,263388,+,263388,263961,CSM1
YCR087W,3,263972,+,263972,264488,YCR087W
YCR087C-A,3,264002,-,264002,264464,YCR087C-A
YCR088W,3,265064,+,265064,266843,ABP1
YCR089W,3,267430,+,267430,272260,FIG2
YCR090C,3,272311,-,272311,272860,YCR090C
YCR091W,3,274400,+,274400,276563,KIN82
YCR092C,3,276760,-,276760,279817,MSH3
YCR093W,3,280113,+,280113,286440,CDC39
YCR094W,3,286758,+,286758,287934,CDC50
YCR095C,3,288166,-,288166,289255,YCR095C
YCR095W-A,3,289635,+,289635,289794,YCR095W-A
YCR096C,3,293175,-,293175,293535,HMRA2
YCR097W,3,293831,+,293831,294318,YCR097W
YCR097W-A,3,294435,+,294435,294702,YCR097W-A
YCR098C,3,297045,-,297045,298602,GIT1
YCR099C,3,300828,-,300828,301296,YCR099C
YCR100C,3,301267,-,301267,302218,YCR100C
YCR101C,3,302478,-,302478,303027,YCR101C
YCR102C,3,304357,-,304357,305464,YCR102C
YCR102W-A,3,306731,+,306731,306929,YCR102W-A
YCR104W,3,307797,+,307797,308172,PAU3
YCR105W,3,309066,+,309066,310152,ADH7
YCR106W,3,310954,+,310954,313453,RDS1
YCR107W,3,313886,+,313886,314978,AAD3
YCR108C,3,315993,-,315993,316185,YCR108C
YDL248W,4,1801,+,1801,2953,COS7
YDL247W-A,4,3761,+,3761,3836,YDL247W-A
YDL247W,4,5984,+,5984,7814,MPH2
YDL246C,4,8682,-,8682,9756,SOR2
YDL245C,4,11656,-,11656,13360,HXT15
YDL244W,4,16203,+,16203,17226,THI13
YDL243C,4,17576,-,17576,18566,AAD4
YDL242W,4,18958,+,18958,19312,YDL242W
YDL241W,4,20634,+,20634,21006,YDL241W
YDL240C-A,4,22470,-,22470,22608,YDL240C-A
YDL240W,4,22822,+,22822,25876,LRG1
YDL239C,4,26402,-,26402,28775,ADY3
YDL238C,4,28984,-,28984,30454,YDL238C
YDL237W,4,30656,+,30656,31829,YDL237W
YDL236W,4,32295,+,32295,33234,PHO13
YDL235C,4,33414,-,33414,33918,YPD1
YDL234C,4,34237,-,34237,36478,GYP7
YDL233W,4,36797,+,36797,38174,YDL233W
YDL232W,4,38487,+,38487,38598,OST4
YDL231C,4,38867,-,38867,42245,BRE4
YDL230W,4,42700,+,42700,43708,PTP1
YDL229W,4,44065,+,44065,45907,SSB1
YDL228C,4,45277,-,45277,45919,YDL228C
YDL227C,4,46271,-,46271,48032,HO
YDL226C,4,51115,-,51115,52174,GCS1
YDL225W,4,52445,+,52445,54101,SHS1
YDL224C,4,54397,-,54397,56347,WHI4
YDL223C,4,57265,-,57265,60406,HBT1
YDL222C,4,60872,-,60872,61802,YDL222C
YDL221W,4,62011,+,62011,62563,YDL221W
YDL220C,4,62244,-,62244,65019,CDC13
YDL219W,4,65242,+,65242,65766,YDL219W
YDL218W,4,66493,+,66493,67447,YDL218W
YDL217C,4,67983,-,67983,68607,TIM22
YDL216C,4,68997,-,68997,70320,RRI1
YDL215C,4,70640,-,70640,73919,GDH2
YDL214C,4,74446,-,74446,76546,PRR2
YDL213C,4,77289,-,77289,77967,NOP6
YDL212W,4,78426,+,78426,79059,SHR3
YDL211C,4,79294,-,79294,80413,YDL211C
YDL210W,4,84270,+,84270,85986,UGA4
YDL209C,4,86207,-,86207,87227,CWC2
YDL208W,4,87512,+,87512,87983,NHP2
YDL207W,4,88248,+,88248,89865,GLE1
YDL206W,4,90176,+,90176,92465,YDL206W
YDL205C,4,92762,-,92762,93746,HEM3
YDL204W,4,94605,+,94605,95787,RTN2
YDL203C,4,96082,-,96082,97954,YDL203C
YDL202W,4,98475,+,98475,99225,MRPL11
YDL201W,4,99561,+,99561,100422,TRM8
YDL200C,4,100501,-,100501,101068,MGT1
YDL199C,4,101290,-,101290,103354,YDL199C
YDL198C,4,103649,-,103649,104552,GGC1
YDL197C,4,104917,-,104917,106495,ASF2
YDL196W,4,106741,+,106741,107071,YDL196W
YDL195W,4,107208,+,107208,111030,SEC31
YDL194W,4,111580,+,111580,114235,SNF3
YDL193W,4,114672,+,114672,115800,YDL193W
YDL192W,4,116321,+,116321,116867,ARF1
YDL191W,4,117664,+,117664,118518,YDL191W
YDL190C,4,118707,-,118707,121593,UFD2
YDL189W,4,122216,+,122216,123590,RBS1
YDL188C,4,123865,-,123865,124999,PPH22
YDL187C,4,125509,-,125509,125839,YDL187C
YDL186W,4,125616,+,125616,126450,YDL186W
YDL185C-A,4,126608,-,126608,126836,YDL185C-A
YDL185W,4,126787,+,126787,130003,TFP1
YDL184C,4,130407,-,130407,130485,RPL41A
YDL183C,4,130871,-,130871,131834,YDL183C
YDL182W,4,133437,+,133437,134724,LYS20
YDL181W,4,135179,+,135179,135437,INH1
YDL180W,4,135896,+,135896,137540,YDL180W
YDL179W,4,138291,+,138291,139206,PCL9
YDL178W,4,139522,+,139522,141115,DLD2
YDL177C,4,141209,-,141209,141722,YDL177C
YDL176W,4,142097,+,142097,144224,YDL176W
YDL175C,4,144484,-,144484,145519,AIR2
YDL174C,4,145826,-,145826,147590,DLD1
YDL173W,4,148191,+,148191,149079,YDL173W
YDL172C,4,148607,-,148607,149087,YDL172C
YDL171C,4,149203,-,149203,155641,GLT1
YDL170W,4,156318,+,156318,157905,UGA3
YDL169C,4,158064,-,158064,158736,UGX2
YDL168W,4,159604,+,159604,160765,SFA1
YDL167C,4,160995,-,160995,163155,NRP1
YDL166C,4,163449,-,163449,164043,FAP7
YDL165W,4,164290,+,164290,164866,CDC36
YDL164C,4,164987,-,164987,167255,CDC9
YDL163W,4,166956,+,166956,167259,YDL163W
YDL162C,4,167359,-,167359,167716,YDL162C
YDL161W,4,167714,+,167714,169079,ENT1
YDL160C-A,4,169366,-,169366,169609,YDL160C-A
YDL160C,4,170410,-,170410,171931,DHH1
YDL159W-A,4,172182,+,172182,172314,YDL159W-A
YDL159W,4,172481,+,172481,174029,STE7
YDL159C-B,4,173056,-,173056,173233,YDL159C-B
YDL158C,4,173866,-,173866,174175,YDL158C
YDL157C,4,174232,-,174232,174589,YDL157C
YDL156W,4,174918,+,174918,176487,YDL156W
YDL155W,4,176773,+,176773,178057,CLB3
YDL154W,4,178334,+,178334,181040,MSH5
YDL153C,4,181186,-,181186,183019,SAS10
YDL152W,4,182822,+,182822,183188,YDL152W
YDL151C,4,183318,-,183318,183900,BUD30
YDL150W,4,183343,+,183343,184612,RPC53
YDL149W,4,184925,+,184925,187919,ATG9
YDL148C,4,188154,-,188154,190587,NOP14
YDL147W,4,190924,+,190924,192262,RPN5
YDL146W,4,192750,+,192750,194226,YDL146W
YDL145C,4,194571,-,194571,198177,COP1
YDL144C,4,198662,-,198662,199733,YDL144C
YDL143W,4,199996,+,199996,201583,CCT4
YDL142C,4,201719,-,201719,202571,CRD1
YDL141W,4,203039,+,203039,205112,BPL1
YDL140C,4,205360,-,205360,210562,RPO21
YDL139C,4,211375,-,211375,212047,YDL139C
YDL138W,4,213351,+,213351,215643,RGT2
YDL137W,4,216528,+,216528,217074,ARF2
YDL136W,4,217599,+,217599,218367,YDL136W
YDL135C,4,218679,-,218679,219288,RDI1
YDL134C,4,219661,-,219661,220771,PPH21
YDL133C-A,4,221723,-,221723,221801,RPL41B
YDL133W,4,222426,+,222426,223740,YDL133W
YDL132W,4,224303,+,224303,226751,CDC53
YDL131W,4,227392,+,227392,228715,LYS21
YDL130W-A,4,229170,+,229170,229431,STF1
YDL130W,4,229905,+,229905,230527,YDL130W
YDL129W,4,231023,+,231023,231899,YDL129W
YDL128W,4,232651,+,232651,233887,VCX1
YDL127W,4,234926,+,234926,235853,PCL2
YDL126C,4,236156,-,236156,238664,CDC48
YDL125C,4,239018,-,239018,239606,YDL125C
YDL124W,4,240258,+,240258,241197,YDL124W
YDL123W,4,241417,+,241417,241840,SNA4
YDL122W,4,242551,+,242551,244981,UBP1
YDL121C,4,245132,-,245132,245582,YDL121C
YDL120W,4,245922,+,245922,246447,YFH1
YDL119C,4,246688,-,246688,247612,YDL119C
YDL118W,4,247301,+,247301,247682,YDL118W
YDL117W,4,248580,+,248580,251238,CYK3
YDL116W,4,251565,+,251565,253746,NUP84
YDL115C,4,253994,-,253994,255126,IWR1
YDL114W-A,4,254934,+,254934,255048,YDL114W-A
YDL114W,4,255603,+,255603,256530,YDL114W
YDL113C,4,256632,-,256632,258555,ATG20
YDL112W,4,258914,+,258914,263225,TRM3
YDL111C,4,263312,-,263312,264110,RRP42
YDL110C,4,264511,-,264511,264964,YDL110C
YDL109C,4,265257,-,265257,267201,YDL109C
YDL108W,4,267697,+,267697,268699,YDL108W
YDL107W,4,268920,+,268920,269976,MSS2
YDL106C,4,270221,-,270221,271901,PHO2
YDL105W,4,272388,+,272388,273597,QRI2
YDL104C,4,273652,-,273652,274876,QRI7
YDL103C,4,275147,-,275147,276581,QRI1
YDL102W,4,276871,+,276871,280165,CDC2
YDL101C,4,280306,-,280306,281848,DUN1
YDL100C,4,282111,-,282111,283176,ARR4
YDL099W,4,283418,+,283418,284444,YDL099W
YDL098C,4,284580,-,284580,285165,SNU23
YDL097C,4,285390,-,285390,286695,RPN6
YDL096C,4,286997,-,286997,287324,YDL096C
YDL095W,4,287058,+,287058,289512,PMT1
YDL094C,4,289571,-,289571,290081,YDL094C
YDL093W,4,289908,+,289908,292140,PMT5
YDL092W,4,292780,+,292780,293221,SRP14
YDL091C,4,293391,-,293391,294759,UBX3
YDL090C,4,295033,-,295033,296329,RAM1
YDL089W,4,296819,+,296819,298274,YDL089W
YDL088C,4,298416,-,298416,300003,ASM4
YDL087C,4,300213,-,300213,300999,LUC7
YDL086W,4,301412,+,301412,302234,YDL086W
YDL086C-A,4,301654,-,301654,302089,YDL086C-A
YDL085C-A,4,302463,-,302463,302670,YDL085C-A
YDL085W,4,303210,+,303210,304848,NDE2
YDL084W,4,305236,+,305236,306577,SUB2
YDL083C,4,306925,-,306925,307789,YDL083C
YDL082W,4,308423,+,308423,309388,YDL082W
YDL081C,4,309801,-,309801,310122,RPP1A
YDL080C,4,310641,-,310641,312471,THI3
YDL079C,4,312950,-,312950,314748,YDL079C
YDL078C,4,315356,-,315356,316388,MDH3
YDL077C,4,316970,-,316970,320120,VAM6
YDL076C,4,320667,-,320667,321552,RXT3
YDL075W,4,322225,+,322225,322988,YDL075W
YDL074C,4,324046,-,324046,326149,BRE1
YDL073W,4,326612,+,326612,329567,YDL073W
YDL072C,4,329835,-,329835,330447,YDL072C
YDL071C,4,330666,-,330666,331041,YDL071C
YDL070W,4,331024,+,331024,332941,BDF2
YDL069C,4,333120,-,333120,333810,YDL069C
YDL068W,4,333499,+,333499,333829,YDL068W
YDL067C,4,334216,-,334216,334396,COX9
YDL066W,4,334834,+,334834,336121,IDP1
YDL065C,4,336248,-,336248,337277,PEX19
YDL064W,4,337486,+,337486,338070,YDL064W
YDL063C,4,338271,-,338271,340134,YDL063C
YDL062W,4,339856,+,339856,340282,YDL062W
YDL061C,4,340627,-,340627,340798,RPS29B
YDL060W,4,341618,+,341618,343985,TSR1
YDL059C,4,344236,-,344236,344953,RAD59
YDL058W,4,345664,+,345664,351037,USO1
YDL057W,4,351433,+,351433,352420,YDL057W
YDL056W,4,352876,+,352876,355378,MBP1
YDL055C,4,355673,-,355673,356759,PSA1
YDL054C,4,359824,-,359824,361285,MCH1
YDL053C,4,361698,-,361698,362256,PBP4
YDL052C,4,362671,-,362671,363583,SLC1
YDL051W,4,363951,+,363951,364779,LHP1
YDL050C,4,364445,-,364445,364817,YDL050C
YDL049C,4,365067,-,365067,365874,KNH1
YDL048C,4,366738,-,366738,368211,STP4
YDL047W,4,369768,+,369768,370704,SIT4
YDL046W,4,371236,+,371236,371758,YDL046W
YDL045W-A,4,372244,+,372244,372532,MRP10
YDL045C,4,372684,-,372684,373605,FAD1
YDL044C,4,373963,-,373963,375286,MTF2
YDL043C,4,375676,-,375676,376477,PRP11
YDL042C,4,376753,-,376753,378442,SIR2
YDL041W,4,378098,+,378098,378452,YDL041W
YDL040C,4,378870,-,378870,381435,NAT1
YDL039C,4,381982,-,381982,384079,PRM7
YDL037C,4,384598,-,384598,385585,BSC1
YDL036C,4,387510,-,387510,388899,YDL036C
YDL035C,4,389169,-,389169,392055,GPR1
YDL034W,4,391780,+,391780,392125,YDL034W
YDL033C,4,392656,-,392656,393910,YDL033C
YDL032W,4,393687,+,393687,393999,YDL032W
YDL031W,4,394214,+,394214,397202,DBP10
YDL030W,4,397534,+,397534,399127,PRP9
YDL029W,4,399337,+,399337,400636,YDL029W
YDL028C,4,400994,-,400994,403289,MPS1
YDL027C,4,403692,-,403692,404955,YDL027C
YDL026W,4,404746,+,404746,405058,YDL026W
YDL025C,4,405341,-,405341,407204,YDL025C
YDL025W-A,4,405407,+,405407,405512,YDL025W-A
YDL024C,4,408448,-,408448,409855,DIA3
YDL022C-A,4,409805,-,409805,410054,YDL022C-A
YDL023C,4,411758,-,411758,412079,YDL023C
YDL022W,4,411822,+,411822,412998,GPD1
YDL021W,4,413950,+,413950,414886,GPM2
YDL020C,4,415110,-,415110,416706,RPN4
YDL019C,4,417660,-,417660,421512,OSH2
YDL018C,4,422830,-,422830,423508,ERP3
YDL017W,4,424206,+,424206,425730,CDC7
YDL016C,4,425567,-,425567,425870,YDL016C
YDL015C,4,425999,-,425999,426932,TSC13
YDL014W,4,427361,+,427361,428345,NOP1
YDL013W,4,429064,+,429064,430924,HEX3
YDL012C,4,431105,-,431105,431515,YDL012C
YDL011C,4,432305,-,432305,432629,YDL011C
YDL010W,4,432327,+,432327,433023,YDL010W
YDL009C,4,432922,-,432922,433246,YDL009C
YDL008W,4,433494,+,433494,433992,APC11
YDL007C-A,4,436564,-,436564,436822,YDL007C-A
YDL007W,4,438044,+,438044,439358,RPT2
YDL006W,4,439906,+,439906,440752,PTC1
YDL005C,4,441011,-,441011,442307,MED2
YDL004W,4,443026,+,443026,443509,ATP16
YDL003W,4,444680,+,444680,446381,MCD1
YDL002C,4,446964,-,446964,447576,NHP10
YDL001W,4,447981,+,447981,449274,RMD1
YDR001C,4,450217,-,450217,452473,NTH1
YDR002W,4,453042,+,453042,453648,YRB1
YDR003W,4,454119,+,454119,454752,YDR003W
YDR003W-A,4,454779,+,454779,454902,YDR003W-A
YDR004W,4,455198,+,455198,456581,RAD57
YDR005C,4,456833,-,456833,458101,YDR005C
YDR006C,4,458539,-,458539,461245,SOK1
YDR007W,4,461839,+,461839,462514,TRP1
YDR008C,4,462249,-,462249,462600,YDR008C
YDR009W,4,463431,+,463431,464994,GAL3
YDR010C,4,465048,-,465048,465381,YDR010C
YDR011W,4,465916,+,465916,470422,SNQ2
YDR012W,4,471850,+,471850,472939,RPL4B
YDR013W,4,473154,+,473154,473781,PSF1
YDR014W,4,474043,+,474043,475987,RAD61
YDR014W-A,4,477794,+,477794,478283,YDR014W-A
YDR015C,4,477957,-,477957,478197,YDR015C
YDR016C,4,478471,-,478471,478756,DAD1
YDR017C,4,479112,-,479112,482265,KCS1
YDR018C,4,482667,-,482667,483858,YDR018C
YDR019C,4,484160,-,484160,485363,GCV1
YDR020C,4,485743,-,485743,486442,YDR020C
YDR021W,4,486801,+,486801,488001,FAL1
YDR022C,4,488069,-,488069,488660,CIS1
YDR023W,4,489505,+,489505,490894,SES1
YDR024W,4,491014,+,491014,491500,FYV1
YDR025W,4,491512,+,491512,492322,YDR025W
YDR026C,4,492553,-,492553,494266,YDR026C
YDR027C,4,494646,-,494646,497316,VPS54
YDR028C,4,497832,-,497832,500877,REG1
YDR029W,4,501097,+,501097,501412,YDR029W
YDR030C,4,501750,-,501750,503271,RAD28
YDR031W,4,503495,+,503495,503861,YDR031W
YDR032C,4,504096,-,504096,504693,PST2
YDR033W,4,508144,+,508144,509107,MRH1
YDR034C,4,509734,-,509734,512107,LYS14
YDR034C-D,4,514040,-,514040,519354,YDR034C-D
YDR034C-C,4,518037,-,518037,519354,YDR034C-C
YDR034C-A,4,520513,-,520513,520690,YDR034C-A
YDR034W-B,4,521311,+,521311,521467,YDR034W-B
YDR035W,4,521813,+,521813,522926,ARO3
YDR036C,4,523208,-,523208,524711,EHD3
YDR037W,4,525437,+,525437,527213,KRS1
YDR038C,4,527419,-,527419,530695,ENA5
YDR039C,4,531304,-,531304,534580,ENA2
YDR040C,4,535189,-,535189,538465,ENA1
YDR041W,4,539800,+,539800,540412,RSM10
YDR042C,4,540598,-,540598,541201,YDR042C
YDR043C,4,542672,-,542672,543368,NRG1
YDR044W,4,546640,+,546640,547627,HEM13
YDR045C,4,547976,-,547976,548309,RPC11
YDR046C,4,548760,-,548760,550575,BAP3
YDR047W,4,551858,+,551858,552947,HEM12
YDR048C,4,553082,-,553082,553397,YDR048C
YDR049W,4,553252,+,553252,555151,YDR049W
YDR050C,4,555724,-,555724,556471,TPI1
YDR051C,4,557054,-,557054,558059,YDR051C
YDR052C,4,558509,-,558509,560624,DBF4
YDR053W,4,560247,+,560247,560643,YDR053W
YDR054C,4,561438,-,561438,562326,CDC34
YDR055W,4,563525,+,563525,564860,PST1
YDR056C,4,565021,-,565021,565639,YDR056C
YDR057W,4,565925,+,565925,567554,YOS9
YDR058C,4,567721,-,567721,568702,TGL2
YDR059C,4,569232,-,569232,569769,YDR059C
YDR060W,4,570646,+,570646,573724,MAK21
YDR061W,4,574161,+,574161,575781,YDR061W
YDR062W,4,576471,+,576471,578157,LCB2
YDR063W,4,578661,+,578661,579111,YDR063W
YDR064W,4,579456,+,579456,580451,YDR064W
YDR065W,4,580685,+,580685,581783,YDR065W
YDR066C,4,581906,-,581906,582497,YDR066C
YDR067C,4,582789,-,582789,583464,YDR067C
YDR068W,4,583711,+,583711,584644,DOS2
YDR069C,4,584937,-,584937,587718,DOA4
YDR070C,4,588096,-,588096,588378,YDR070C
YDR071C,4,588825,-,588825,589401,YDR071C
YDR072C,4,589759,-,589759,591343,IPT1
YDR073W,4,592436,+,592436,592946,SNF11
YDR074W,4,593890,+,593890,596581,TPS2
YDR075W,4,597153,+,597153,598080,PPH3
YDR076W,4,598465,+,598465,599686,RAD55
YDR077W,4,600790,+,600790,601807,SED1
YDR078C,4,602195,-,602195,602867,SHU2
YDR079W,4,603061,+,603061,603397,PET100
YDR079C-A,4,603590,-,603590,603809,TFB5
YDR080W,4,604005,+,604005,606984,VPS41
YDR081C,4,607301,-,607301,610079,PDC2
YDR082W,4,610438,+,610438,611923,STN1
YDR083W,4,612070,+,612070,613249,YDR083W
YDR084C,4,613402,-,613402,614002,YDR084C
YDR085C,4,614285,-,614285,616148,AFR1
YDR086C,4,616925,-,616925,617168,SSS1
YDR087C,4,617467,-,617467,618304,RRP1
YDR088C,4,618494,-,618494,619643,SLU7
